,p1_win
2997,1
2998,1
2999,0
3000,1
3001,0
3002,0
3003,1
3004,0
3005,1
3006,0
3007,1
3008,0
3009,1
3010,1
3011,0
3012,1
3013,0
3014,0
3015,1
3016,1
3017,0
3018,0
3019,1
3020,1
3021,0
3022,0
3023,1
3024,1
3025,0
3026,1
3027,0
3028,1
3029,0
3030,1
3031,0
3032,0
3033,1
3034,1
3035,0
3036,1
3037,0
3038,1
3039,0
3040,1
3041,0
3042,1
3043,0
3044,1
3045,0
3046,1
3047,0
3048,1
3049,0
3050,1
3051,0
3052,1
3053,0
3054,1
3055,0
3056,1
3057,0
3058,1
3059,0
3060,1
3061,0
3062,1
3063,0
3064,1
3065,0
3066,1
3067,0
3068,1
3069,0
3070,1
3071,1
3072,0
3073,1
3074,0
3075,1
3076,0
3077,0
3078,1
3079,1
3080,0
3081,1
3082,0
3083,1
3084,0
3085,1
3086,0
3087,1
3088,0
3089,1
3090,0
3091,1
3092,0
3093,1
3094,0
3095,1
3096,0
3097,0
3098,1
3099,1
3100,0
3101,0
3102,1
3103,1
3104,0
3105,0
3106,0
3107,1
3108,0
3109,0
3110,1
3111,0
3112,0
3113,1
3114,1
3115,0
3116,0
3117,1
3118,0
3119,1
3120,0
3121,1
3122,0
3123,1
3124,1
3125,0
3126,1
3127,0
3128,1
3129,0
3130,1
3131,0
3132,1
3133,0
3134,1
3135,0
3136,0
3137,1
3138,0
3139,1
3140,1
3141,0
3142,1
3143,0
3144,1
3145,0
3146,0
3147,1
3148,1
3149,0
3150,1
3151,0
3152,0
3153,1
3154,1
3155,0
3156,1
3157,0
3158,0
3159,1
3160,1
3161,0
3162,1
3163,0
3164,1
3165,0
3166,0
3167,1
3168,1
3169,0
3170,0
3171,1
3172,0
3173,1
3174,0
3175,1
3176,0
3177,1
3178,1
3179,0
3180,1
3181,0
3182,0
3183,1
3184,1
3185,0
3186,1
3187,0
3188,1
3189,0
3190,0
3191,1
3192,0
3193,1
3194,1
3195,0
3196,0
3197,1
3198,0
3199,1
3200,0
3201,1
3202,1
3203,1
3204,0
3205,0
3206,1
3207,0
3208,1
3209,0
3210,1
3211,0
3212,1
3213,1
3214,0
3215,0
3216,1
3217,0
3218,1
3219,0
3220,1
3221,1
3222,0
3223,0
3224,1
3225,0
3226,1
3227,0
3228,1
3229,0
3230,1
3231,0
3232,1
3233,1
3234,0
3235,1
3236,0
3237,0
3238,1
3239,1
3240,0
3241,0
3242,1
3243,0
3244,1
3245,1
3246,0
3247,1
3248,0
3249,0
3250,1
3251,1
3252,0
3253,1
3254,0
3255,1
3256,0
3257,0
3258,1
3259,1
3260,0
3261,0
3262,1
3263,0
3264,1
3265,0
3266,1
3267,1
3268,0
3269,1
3270,0
3271,0
3272,1
3273,0
3274,1
3275,1
3276,0
3277,1
3278,0
3279,1
3280,0
3281,1
3282,0
3283,1
3284,0
3285,1
3286,0
3287,1
3288,0
3289,1
3290,0
3291,1
3292,0
3293,1
3294,0
3295,1
3296,0
3297,0
3298,1
3299,1
3300,0
3301,1
3302,0
3303,1
3304,0
3305,1
3306,0
3307,1
3308,0
3309,1
3310,0
3311,0
3312,1
3313,1
3314,0
3315,1
3316,0
3317,1
3318,0
3319,1
3320,0
3321,1
3322,0
3323,1
3324,0
3325,1
3326,0
3327,1
3328,0
3329,1
3330,0
3331,1
3332,0
3333,1
3334,0
3335,1
3336,0
3337,1
3338,0
3339,1
3340,0
3341,1
3342,0
3343,1
3344,0
3345,1
3346,0
3347,1
3348,0
3349,1
3350,0
3351,0
3352,1
3353,0
3354,0
3355,1
3356,1
3357,0
3358,1
3359,0
3360,1
3361,0
3362,1
3363,0
3364,1
3365,0
3366,1
3367,0
3368,1
3369,0
3370,1
3371,0
3372,1
3373,0
3374,1
3375,0
3376,1
3377,0
3378,1
3379,0
3380,1
3381,0
3382,1
3383,0
3384,1
3385,0
3386,1
3387,0
3388,0
3389,1
3390,1
3391,0
3392,1
3393,0
3394,1
3395,0
3396,1
3397,0
3398,1
3399,0
3400,1
3401,0
3402,1
3403,0
3404,1
3405,0
3406,1
3407,0
3408,1
3409,0
3410,1
3411,0
3412,1
3413,0
3414,1
3415,0
3416,1
3417,0
3418,1
3419,0
3420,1
3421,0
3422,1
3423,0
3424,1
3425,0
3426,1
3427,0
3428,1
3429,0
3430,1
3431,0
3432,1
3433,0
3434,0
3435,1
3436,0
3437,1
3438,0
3439,1
3440,0
3441,1
3442,1
3443,0
3444,0
3445,1
3446,0
3447,1
3448,0
3449,1
3450,0
3451,1
3452,0
3453,1
3454,0
3455,1
3456,0
3457,1
3458,0
3459,1
3460,0
3461,1
3462,1
3463,0
3464,0
3465,1
3466,0
3467,1
3468,0
3469,1
3470,0
3471,1
3472,0
3473,1
3474,1
3475,0
3476,0
3477,0
3478,1
3479,0
3480,1
3481,0
3482,1
3483,0
3484,1
3485,0
3486,1
3487,1
3488,0
3489,0
3490,1
3491,1
3492,0
3493,1
3494,0
3495,0
3496,1
3497,1
3498,0
3499,0
3500,1
3501,1
3502,0
3503,0
3504,1
3505,1
3506,0
3507,1
3508,0
3509,0
3510,1
3511,0
3512,1
3513,0
3514,1
3515,0
3516,1
3517,0
3518,1
3519,0
3520,1
3521,0
3522,1
3523,0
3524,1
3525,0
3526,1
3527,0
3528,1
3529,0
3530,1
3531,0
3532,1
3533,1
3534,0
3535,0
3536,0
3537,1
3538,0
3539,1
3540,1
3541,0
3542,0
3543,1
3544,0
3545,1
3546,0
3547,1
3548,0
3549,1
3550,1
3551,0
3552,0
3553,1
3554,1
3555,0
3556,0
3557,1
3558,0
3559,1
3560,1
3561,0
3562,1
3563,0
3564,0
3565,1
3566,0
3567,1
3568,0
3569,1
3570,1
3571,0
3572,0
3573,1
3574,0
3575,1
3576,1
3577,0
3578,1
3579,0
3580,1
3581,0
3582,1
3583,0
3584,1
3585,0
3586,1
3587,1
3588,0
3589,0
3590,1
3591,1
3592,0
3593,1
3594,0
3595,0
3596,1
3597,0
3598,1
3599,1
3600,0
3601,0
3602,1
3603,1
3604,0
3605,1
3606,0
3607,1
3608,0
3609,1
3610,0
3611,1
3612,0
3613,0
3614,1
3615,1
3616,0
3617,0
3618,1
3619,0
3620,1
3621,1
3622,0
3623,1
3624,0
3625,0
3626,0
3627,1
3628,1
3629,0
3630,1
3631,0
3632,0
3633,1
3634,1
3635,0
3636,1
3637,0
3638,0
3639,1
3640,0
3641,1
3642,0
3643,1
3644,1
3645,0
3646,0
3647,1
3648,0
3649,1
3650,0
3651,1
3652,0
3653,1
3654,1
3655,0
3656,1
3657,0
3658,0
3659,1
3660,1
3661,0
3662,0
3663,1
3664,1
3665,0
3666,0
3667,1
3668,1
3669,0
3670,1
3671,0
3672,0
3673,1
3674,1
3675,0
3676,0
3677,1
3678,1
3679,0
3680,0
3681,1
3682,1
3683,0
3684,0
3685,1
3686,0
3687,1
3688,1
3689,0
3690,1
3691,0
3692,1
3693,0
3694,1
3695,0
3696,0
3697,1
3698,0
3699,1
3700,0
3701,1
3702,1
3703,0
3704,0
3705,1
3706,0
3707,1
3708,0
3709,1
3710,0
3711,1
3712,1
3713,0
3714,0
3715,1
3716,0
3717,1
3718,0
3719,1
3720,1
3721,0
3722,1
3723,0
3724,1
3725,0
3726,1
3727,0
3728,1
3729,0
3730,1
3731,0
3732,1
3733,0
3734,1
3735,0
3736,0
3737,1
3738,0
3739,1
3740,1
3741,0
3742,0
3743,1
3744,0
3745,1
3746,0
3747,1
3748,1
3749,0
3750,0
3751,1
3752,1
3753,0
3754,1
3755,0
3756,1
3757,0
3758,1
3759,0
3760,0
3761,1
3762,1
3763,0
3764,0
3765,0
3766,0
3767,1
3768,0
3769,1
3770,1
3771,0
3772,1
3773,0
3774,0
3775,1
3776,0
3777,1
3778,0
3779,1
3780,1
3781,0
3782,1
3783,0
3784,1
3785,0
3786,1
3787,0
3788,0
3789,1
3790,0
3791,1
3792,0
3793,1
3794,1
3795,0
3796,0
3797,1
3798,0
3799,1
3800,1
3801,0
3802,0
3803,1
3804,0
3805,1
3806,0
3807,1
3808,0
3809,1
3810,0
3811,1
3812,0
3813,1
3814,1
3815,0
3816,1
3817,0
3818,1
3819,0
3820,0
3821,1
3822,0
3823,1
3824,0
3825,1
3826,0
3827,1
3828,1
3829,0
3830,0
3831,1
3832,1
3833,0
3834,1
3835,0
3836,1
3837,0
3838,1
3839,0
3840,0
3841,1
3842,0
3843,1
3844,1
3845,0
3846,1
3847,0
3848,1
3849,0
3850,0
3851,1
3852,1
3853,0
3854,0
3855,1
3856,1
3857,0
3858,0
3859,1
3860,1
3861,0
3862,1
3863,0
3864,1
3865,0
3866,1
3867,0
3868,1
3869,0
3870,1
3871,0
3872,0
3873,1
3874,0
3875,1
3876,0
3877,1
3878,0
3879,0
3880,1
3881,1
3882,0
3883,0
3884,1
3885,1
3886,0
3887,0
3888,1
3889,0
3890,1
3891,0
3892,1
3893,0
3894,1
3895,1
3896,0
3897,0
3898,1
3899,0
3900,1
3901,1
3902,0
3903,0
3904,1
3905,0
3906,1
3907,0
3908,1
3909,0
3910,1
3911,0
3912,1
3913,0
3914,1
3915,0
3916,1
3917,1
3918,0
3919,0
3920,1
3921,0
3922,1
3923,0
3924,1
3925,1
3926,0
3927,0
3928,1
3929,1
3930,0
3931,0
3932,1
3933,0
3934,1
3935,0
3936,1
3937,1
3938,0
3939,0
3940,1
3941,0
3942,1
3943,0
3944,1
3945,0
3946,1
3947,0
3948,1
3949,0
3950,1
3951,0
3952,1
3953,0
3954,1
3955,0
3956,1
3957,0
3958,1
3959,1
3960,0
3961,1
3962,0
3963,1
3964,0
3965,1
3966,0
3967,1
3968,0
3969,0
3970,1
3971,1
3972,0
3973,0
3974,1
3975,0
3976,1
3977,1
3978,0
3979,0
3980,1
3981,0
3982,1
3983,0
3984,1
3985,0
3986,1
3987,0
3988,1
3989,1
3990,0
3991,0
3992,1
3993,1
3994,0
3995,0
3996,1
3997,1
3998,0
3999,0
4000,1
4001,0
4002,1
4003,0
4004,1
4005,1
4006,0
4007,1
4008,0
4009,1
4010,0
4011,0
4012,1
4013,1
4014,0
4015,1
4016,0
4017,1
4018,0
4019,1
4020,0
4021,1
4022,0
4023,1
4024,0
4025,1
4026,0
4027,0
4028,1
4029,1
4030,0
4031,1
4032,0
4033,1
4034,0
4035,1
4036,0
4037,1
4038,0
4039,1
4040,0
4041,1
4042,0
4043,1
4044,0
4045,1
4046,0
4047,1
4048,0
4049,1
4050,0
4051,1
4052,0
4053,1
4054,0
4055,1
4056,0
4057,1
4058,0
4059,1
4060,0
4061,1
4062,0
4063,1
4064,0
4065,1
4066,0
4067,1
4068,0
4069,0
4070,1
4071,1
4072,0
4073,1
4074,0
4075,1
4076,0
4077,1
4078,0
4079,1
4080,0
4081,0
4082,1
4083,1
4084,0
4085,0
4086,1
4087,1
4088,0
4089,1
4090,0
4091,1
4092,0
4093,1
4094,0
4095,1
4096,0
4097,1
4098,0
4099,0
4100,1
4101,1
4102,0
4103,1
4104,0
4105,1
4106,0
4107,1
4108,0
4109,1
4110,0
4111,0
4112,1
4113,1
4114,0
4115,1
4116,0
4117,1
4118,0
4119,1
4120,0
4121,1
4122,0
4123,1
4124,0
4125,1
4126,0
4127,1
4128,0
4129,0
4130,1
4131,1
4132,0
4133,1
4134,0
4135,1
4136,0
4137,1
4138,0
4139,0
4140,1
4141,1
4142,0
4143,1
4144,0
4145,1
4146,0
4147,1
4148,0
4149,1
4150,0
4151,1
4152,0
4153,1
4154,0
4155,1
4156,0
4157,1
4158,0
4159,1
4160,0
4161,1
4162,0
4163,0
4164,1
4165,1
4166,0
4167,1
4168,0
4169,1
4170,0
4171,1
4172,0
4173,1
4174,0
4175,1
4176,0
4177,1
4178,0
4179,1
4180,0
4181,1
4182,0
4183,1
4184,0
4185,1
4186,0
4187,1
4188,0
4189,1
4190,0
4191,1
4192,0
4193,1
4194,0
4195,0
4196,1
4197,1
4198,0
4199,1
4200,0
4201,1
4202,0
4203,1
4204,0
4205,1
4206,0
4207,0
4208,1
4209,1
4210,0
4211,1
4212,0
4213,1
4214,0
4215,1
4216,0
4217,1
4218,0
4219,1
4220,0
4221,1
4222,0
4223,1
4224,0
4225,1
4226,0
4227,1
4228,0
4229,1
4230,0
4231,1
4232,0
4233,1
4234,0
4235,1
4236,0
4237,1
4238,0
4239,1
4240,0
4241,1
4242,0
4243,1
4244,0
4245,1
4246,0
4247,1
4248,0
4249,0
4250,1
4251,0
4252,1
4253,1
4254,0
4255,1
4256,0
4257,0
4258,1
4259,0
4260,1
4261,1
4262,0
4263,0
4264,1
4265,0
4266,1
4267,1
4268,0
4269,1
4270,0
4271,1
4272,0
4273,0
4274,1
4275,1
4276,0
4277,0
4278,1
4279,0
4280,1
4281,1
4282,0
4283,0
4284,1
4285,0
4286,1
4287,0
4288,1
4289,0
4290,1
4291,1
4292,0
4293,1
4294,0
4295,0
4296,1
4297,0
4298,1
4299,0
4300,1
4301,1
4302,0
4303,0
4304,1
4305,0
4306,1
4307,0
4308,1
4309,0
4310,1
4311,0
4312,1
4313,0
4314,1
4315,0
4316,1
4317,1
4318,0
4319,1
4320,0
4321,0
4322,0
4323,1
4324,0
4325,1
4326,0
4327,1
4328,0
4329,1
4330,0
4331,1
4332,0
4333,1
4334,0
4335,1
4336,0
4337,1
4338,0
4339,1
4340,0
4341,1
4342,1
4343,0
4344,1
4345,0
4346,1
4347,0
4348,1
4349,0
4350,1
4351,0
4352,1
4353,0
4354,1
4355,0
4356,1
4357,0
4358,1
4359,1
4360,0
4361,1
4362,1
4363,0
4364,0
4365,0
4366,1
4367,0
4368,1
4369,0
4370,1
4371,0
4372,1
4373,0
4374,1
4375,1
4376,0
4377,0
4378,1
4379,0
4380,1
4381,1
4382,0
4383,0
4384,1
4385,0
4386,1
4387,1
4388,0
4389,0
4390,1
4391,0
4392,1
4393,0
4394,1
4395,0
4396,1
4397,0
4398,1
4399,0
4400,1
4401,1
4402,0
4403,0
4404,1
4405,0
4406,0
4407,1
4408,0
4409,1
4410,0
4411,1
4412,0
4413,1
4414,0
4415,1
4416,0
4417,1
4418,0
4419,1
4420,1
4421,0
4422,0
4423,1
4424,0
4425,1
4426,1
4427,0
4428,0
4429,1
4430,0
4431,0
4432,1
4433,0
4434,1
4435,0
4436,1
4437,0
4438,1
4439,0
4440,1
4441,0
4442,1
4443,0
4444,1
4445,0
4446,1
4447,0
4448,1
4449,0
4450,1
4451,0
4452,1
4453,0
4454,1
4455,0
4456,1
4457,0
4458,1
4459,0
4460,1
4461,1
4462,0
4463,0
4464,1
4465,1
4466,0
4467,1
4468,0
4469,0
4470,1
4471,0
4472,1
4473,0
4474,1
4475,1
4476,0
4477,0
4478,1
4479,0
4480,1
4481,0
4482,1
4483,1
4484,0
4485,1
4486,0
4487,1
4488,0
4489,1
4490,0
4491,1
4492,0
4493,1
4494,0
4495,1
4496,0
4497,0
4498,1
4499,1
4500,0
4501,1
4502,0
4503,0
4504,1
4505,0
4506,0
4507,1
4508,1
4509,0
4510,0
4511,1
4512,1
4513,0
4514,1
4515,0
4516,1
4517,0
4518,1
4519,0
4520,1
4521,1
4522,0
4523,0
4524,1
4525,0
4526,1
4527,0
4528,1
4529,0
4530,1
4531,0
4532,0
4533,1
4534,0
4535,0
4536,1
4537,1
4538,0
4539,1
4540,0
4541,1
4542,0
4543,1
4544,0
4545,1
4546,0
4547,1
4548,0
4549,1
4550,0
4551,1
4552,0
4553,1
4554,1
4555,0
4556,1
4557,0
4558,1
4559,0
4560,1
4561,0
4562,0
4563,1
4564,1
4565,0
4566,1
4567,0
4568,0
4569,1
4570,1
4571,0
4572,0
4573,1
4574,0
4575,1
4576,0
4577,1
4578,0
4579,1
4580,0
4581,1
4582,1
4583,0
4584,1
4585,0
4586,1
4587,0
4588,0
4589,1
4590,0
4591,1
4592,0
4593,1
4594,1
4595,0
4596,0
4597,1
4598,0
4599,1
4600,0
4601,1
4602,1
4603,0
4604,0
4605,1
4606,1
4607,0
4608,1
4609,0
4610,1
4611,0
4612,1
4613,0
4614,1
4615,0
4616,1
4617,0
4618,1
4619,0
4620,1
4621,0
4622,0
4623,1
4624,1
4625,0
4626,1
4627,0
4628,1
4629,0
4630,1
4631,0
4632,1
4633,0
4634,0
4635,1
4636,1
4637,0
4638,1
4639,0
4640,1
4641,0
4642,0
4643,1
4644,0
4645,1
4646,0
4647,1
4648,0
4649,1
4650,0
4651,1
4652,0
4653,1
4654,0
4655,1
4656,1
4657,0
4658,1
4659,0
4660,1
4661,0
4662,1
4663,1
4664,0
4665,1
4666,0
4667,1
4668,0
4669,0
4670,1
4671,0
4672,1
4673,1
4674,0
4675,1
4676,0
4677,1
4678,0
4679,1
4680,0
4681,1
4682,0
4683,1
4684,0
4685,1
4686,0
4687,1
4688,0
4689,1
4690,0
4691,1
4692,0
4693,1
4694,0
4695,1
4696,0
4697,1
4698,0
4699,1
4700,0
4701,1
4702,0
4703,1
4704,1
4705,0
4706,0
4707,1
4708,0
4709,1
4710,0
4711,1
4712,0
4713,1
4714,0
4715,1
4716,0
4717,1
4718,1
4719,0
4720,0
4721,1
4722,0
4723,1
4724,0
4725,1
4726,0
4727,0
4728,1
4729,0
4730,1
4731,0
4732,1
4733,0
4734,1
4735,0
4736,1
4737,0
4738,1
4739,0
4740,1
4741,0
4742,1
4743,0
4744,1
4745,0
4746,1
4747,0
4748,1
4749,0
4750,1
4751,0
4752,1
4753,0
4754,1
4755,0
4756,1
4757,0
4758,1
4759,0
4760,1
4761,0
4762,1
4763,0
4764,1
4765,0
4766,1
4767,0
4768,1
4769,1
4770,0
4771,0
4772,1
4773,0
4774,1
4775,1
4776,0
4777,0
4778,1
4779,0
4780,1
4781,0
4782,1
4783,0
4784,1
4785,0
4786,1
4787,0
4788,1
4789,1
4790,0
4791,0
4792,1
4793,0
4794,1
4795,0
4796,0
4797,1
4798,1
4799,0
4800,0
4801,1
4802,1
4803,0
4804,0
4805,1
4806,0
4807,1
4808,0
4809,1
4810,0
4811,1
4812,0
4813,1
4814,1
4815,0
4816,1
4817,0
4818,1
4819,0
4820,1
4821,1
4822,0
4823,0
4824,1
4825,0
4826,1
4827,1
4828,0
4829,0
4830,1
4831,0
4832,1
4833,0
4834,1
4835,0
4836,1
4837,0
4838,1
4839,0
4840,1
4841,0
4842,1
4843,0
4844,1
4845,0
4846,1
4847,0
4848,1
4849,1
4850,0
4851,0
4852,1
4853,0
4854,1
4855,0
4856,1
4857,0
4858,1
4859,0
4860,1
4861,0
4862,1
4863,0
4864,1
4865,0
4866,1
4867,1
4868,0
4869,1
4870,0
4871,1
4872,0
4873,0
4874,1
4875,1
4876,0
4877,1
4878,0
4879,1
4880,1
4881,0
4882,1
4883,0
4884,0
4885,1
4886,0
4887,1
4888,0
4889,1
4890,0
4891,1
4892,1
4893,0
4894,0
4895,1
4896,0
4897,1
4898,0
4899,1
4900,0
4901,1
4902,0
4903,1
4904,0
4905,1
4906,1
4907,0
4908,0
4909,1
4910,0
4911,1
4912,0
4913,1
4914,0
4915,1
4916,0
4917,0
4918,1
4919,1
4920,0
4921,1
4922,0
4923,0
4924,1
4925,1
4926,0
4927,1
4928,0
4929,0
4930,1
4931,1
4932,0
4933,0
4934,1
4935,1
4936,0
4937,1
4938,0
4939,0
4940,1
4941,0
4942,1
4943,0
4944,1
4945,1
4946,0
4947,1
4948,0
4949,1
4950,0
4951,0
4952,1
4953,0
4954,1
4955,0
4956,1
4957,0
4958,1
4959,0
4960,1
4961,0
4962,1
4963,1
4964,0
4965,0
4966,1
4967,0
4968,1
4969,0
4970,0
4971,1
4972,0
4973,1
4974,0
4975,1
4976,1
4977,0
4978,0
4979,1
4980,1
4981,0
4982,0
4983,1
4984,0
4985,1
4986,0
4987,1
4988,0
4989,1
4990,0
4991,1
4992,0
4993,1
4994,0
4995,1
4996,0
4997,1
4998,1
4999,0
5000,1
5001,0
5002,1
5003,0
5004,1
5005,0
5006,1
5007,0
5008,1
5009,0
5010,0
5011,1
5012,1
5013,0
5014,0
5015,1
5016,0
5017,1
5018,0
5019,1
5020,0
5021,1
5022,0
5023,1
5024,0
5025,1
5026,0
5027,1
5028,0
5029,1
5030,0
5031,1
5032,0
5033,1
5034,0
5035,1
5036,0
5037,1
5038,0
5039,1
5040,0
5041,1
5042,0
5043,1
5044,0
5045,1
5046,0
5047,1
5048,0
5049,1
5050,0
5051,1
5052,0
5053,1
5054,0
5055,1
5056,0
5057,1
5058,0
5059,1
5060,0
5061,1
5062,1
5063,0
5064,0
5065,0
5066,1
5067,0
5068,1
5069,1
5070,0
5071,0
5072,1
5073,0
5074,1
5075,0
5076,1
5077,0
5078,1
5079,0
5080,1
5081,0
5082,1
5083,0
5084,1
5085,0
5086,1
5087,0
5088,1
5089,0
5090,1
5091,0
5092,1
5093,0
5094,1
5095,0
5096,1
5097,0
5098,1
5099,0
5100,1
5101,0
5102,1
5103,0
5104,1
5105,0
5106,1
5107,0
5108,1
5109,0
5110,1
5111,0
5112,1
5113,0
5114,1
5115,0
5116,1
5117,0
5118,1
5119,0
5120,1
5121,0
5122,1
5123,0
5124,1
5125,0
5126,1
5127,0
5128,1
5129,0
5130,1
5131,0
5132,1
5133,0
5134,1
5135,0
5136,1
5137,0
5138,1
5139,0
5140,1
5141,0
5142,1
5143,0
5144,1
5145,1
5146,0
5147,0
5148,1
5149,0
5150,1
5151,0
5152,1
5153,0
5154,1
5155,0
5156,1
5157,0
5158,1
5159,1
5160,0
5161,0
5162,1
5163,0
5164,1
5165,0
5166,1
5167,0
5168,1
5169,0
5170,1
5171,0
5172,1
5173,0
5174,1
5175,0
5176,1
5177,0
5178,1
5179,0
5180,1
5181,0
5182,1
5183,0
5184,1
5185,0
5186,1
5187,0
5188,0
5189,1
5190,0
5191,1
5192,0
5193,1
5194,0
5195,1
5196,0
5197,1
5198,0
5199,1
5200,0
5201,1
5202,0
5203,1
5204,0
5205,1
5206,0
5207,1
5208,0
5209,1
5210,0
5211,1
5212,0
5213,1
5214,0
5215,1
5216,0
5217,1
5218,1
5219,0
5220,0
5221,1
5222,0
5223,1
5224,0
5225,1
5226,0
5227,1
5228,0
5229,1
5230,0
5231,1
5232,1
5233,0
5234,1
5235,0
5236,1
5237,0
5238,1
5239,0
5240,1
5241,0
5242,1
5243,0
5244,1
5245,0
5246,1
5247,0
5248,1
5249,0
5250,1
5251,0
5252,0
5253,1
5254,1
5255,0
5256,1
5257,0
5258,1
5259,0
5260,1
5261,0
5262,1
5263,0
5264,1
5265,0
5266,1
5267,0
5268,1
5269,0
5270,1
5271,0
5272,1
5273,0
5274,1
5275,0
5276,1
5277,0
5278,1
5279,0
5280,1
5281,0
5282,1
5283,0
5284,1
5285,0
5286,1
5287,0
5288,1
5289,0
5290,1
5291,0
5292,1
5293,0
5294,1
5295,0
5296,1
5297,0
5298,1
5299,0
5300,1
5301,0
5302,1
5303,0
5304,1
5305,0
5306,1
5307,0
5308,1
5309,0
5310,1
5311,0
5312,1
5313,0
5314,1
5315,0
5316,1
5317,0
5318,1
5319,0
5320,1
5321,0
5322,1
5323,0
5324,1
5325,0
5326,1
5327,0
5328,1
5329,0
5330,1
5331,0
5332,1
5333,0
5334,1
5335,0
5336,1
5337,0
5338,1
5339,0
5340,1
5341,0
5342,1
5343,0
5344,1
5345,0
5346,1
5347,0
5348,1
5349,0
5350,1
5351,0
5352,1
5353,0
5354,1
5355,0
5356,1
5357,0
5358,1
5359,0
5360,1
5361,0
5362,1
5363,0
5364,1
5365,0
5366,1
5367,0
5368,1
5369,0
5370,1
5371,0
5372,1
5373,0
5374,1
5375,0
5376,1
5377,0
5378,1
5379,0
5380,1
5381,0
5382,1
5383,0
5384,1
5385,0
5386,1
5387,0
5388,1
5389,0
5390,1
5391,0
5392,1
5393,0
5394,1
5395,0
5396,1
5397,0
5398,1
5399,0
5400,1
5401,0
5402,1
5403,0
5404,1
5405,0
5406,1
5407,0
5408,1
5409,0
5410,1
5411,0
5412,1
5413,0
5414,1
5415,0
5416,1
5417,0
5418,1
5419,0
5420,1
5421,0
5422,1
5423,0
5424,1
5425,0
5426,1
5427,0
5428,1
5429,0
5430,1
5431,0
5432,1
5433,0
5434,1
5435,0
5436,1
5437,0
5438,1
5439,0
5440,1
5441,0
5442,1
5443,0
5444,1
5445,0
5446,1
5447,0
5448,1
5449,0
5450,1
5451,0
5452,1
5453,0
5454,1
5455,0
5456,1
5457,0
5458,1
5459,0
5460,1
5461,0
5462,1
5463,0
5464,1
5465,0
5466,1
5467,0
5468,1
5469,0
5470,1
5471,0
5472,1
5473,0
5474,1
5475,0
5476,1
5477,0
5478,1
5479,0
5480,1
5481,0
5482,1
5483,0
5484,1
5485,0
5486,1
5487,0
5488,1
5489,0
5490,1
5491,0
5492,1
5493,0
5494,1
5495,0
5496,1
5497,0
5498,1
5499,0
5500,1
5501,0
5502,1
5503,0
5504,1
5505,0
5506,1
5507,0
5508,1
5509,0
5510,1
5511,0
5512,1
5513,0
5514,1
5515,0
5516,1
5517,0
5518,1
5519,0
5520,1
5521,0
5522,1
5523,0
5524,1
5525,0
5526,1
5527,0
5528,1
5529,0
5530,1
5531,0
5532,1
5533,0
5534,1
5535,0
5536,1
5537,0
5538,1
5539,0
5540,1
5541,0
5542,1
5543,0
5544,1
5545,0
5546,1
5547,0
5548,1
5549,0
5550,1
5551,0
5552,1
5553,0
5554,1
5555,0
5556,1
5557,0
5558,1
5559,0
5560,1
5561,0
5562,1
5563,0
5564,1
5565,0
5566,1
5567,0
5568,1
5569,0
5570,1
5571,0
5572,1
5573,0
5574,1
5575,0
5576,1
5577,0
5578,1
5579,0
5580,1
5581,0
5582,1
5583,0
5584,1
5585,0
5586,1
5587,0
5588,1
5589,0
5590,1
5591,0
5592,1
5593,0
5594,1
5595,0
5596,1
5597,0
5598,1
5599,0
5600,1
5601,0
5602,1
5603,0
5604,1
5605,0
5606,1
5607,0
5608,1
5609,0
5610,1
5611,0
5612,1
5613,0
5614,1
5615,0
5616,1
5617,0
5618,1
5619,0
5620,1
5621,0
5622,1
5623,0
5624,1
5625,0
5626,1
5627,0
5628,1
5629,0
5630,1
5631,0
5632,1
5633,0
5634,1
5635,0
5636,1
5637,0
5638,1
5639,0
5640,1
5641,0
5642,1
5643,0
5644,1
5645,0
5646,1
5647,0
5648,1
5649,0
5650,1
5651,0
5652,1
5653,0
5654,1
5655,0
5656,1
5657,0
5658,1
5659,0
5660,1
5661,0
5662,1
5663,0
5664,1
5665,0
5666,1
5667,0
5668,1
5669,0
5670,1
5671,0
5672,1
5673,0
5674,1
5675,0
5676,1
5677,0
5678,1
5679,0
5680,1
5681,0
5682,1
5683,0
5684,1
5685,0
5686,1
5687,0
5688,1
5689,0
5690,1
5691,0
5692,1
5693,0
5694,1
5695,0
5696,1
5697,0
5698,1
5699,0
5700,1
5701,0
5702,1
5703,0
5704,1
5705,0
5706,1
5707,0
5708,1
5709,0
5710,1
5711,0
5712,1
5713,0
5714,1
5715,0
5716,1
5717,0
5718,1
5719,0
5720,1
5721,0
5722,1
5723,0
5724,1
5725,0
5726,1
5727,0
5728,1
5729,0
5730,1
5731,0
5732,1
5733,0
5734,1
5735,0
5736,1
5737,0
5738,1
5739,0
5740,1
5741,0
5742,1
5743,0
5744,1
5745,0
5746,1
5747,0
5748,1
5749,0
5750,1
5751,0
5752,1
5753,0
5754,1
5755,0
5756,1
5757,0
5758,1
5759,0
5760,1
5761,0
5762,1
5763,0
5764,1
5765,0
5766,1
5767,0
5768,1
5769,0
5770,1
5771,0
5772,1
5773,0
5774,1
5775,0
5776,1
5777,0
5778,1
5779,0
5780,1
5781,0
5782,1
5783,0
5784,1
5785,0
5786,1
5787,0
5788,1
5789,0
5790,1
5791,0
5792,1
5793,0
5794,1
